#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2020-12-27 22:58:24 EST     (caww01)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 01593500 LITTLE PATUXENT RIVER AT GUILFORD, MD
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd	chan_nu	chan_name	meas_type	streamflow_method	velocity_method	chan_discharge	chan_width	chan_area	chan_velocity	chan_stability	chan_material	chan_evenness	long_vel_desc	horz_vel_desc	vert_vel_desc	chan_loc_cd	chan_loc_dist
5s	15s	6s	19d	12s	1s	12s	5s	12s	12s	12s	7s	6s	21s	15s	11n	64s	4s	5s	5s	14s	14s	14s	14s	4s	4s	4s	12s	9s	12s	7s	14s
USGS	01593500	457	1979-07-10 10:50:00	EDT	Yes	JFH	USGS	2.77	23.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.9	21.0	32.2	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	458	1979-08-28 14:45:00	EDT	Yes	JRS	USGS	3.34	74.4	Poor	-0.02	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	74.4	35.0	68.1	1.09	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	459	1979-10-02 13:55:00	EDT	Yes	DFG	USGS	3.64	152	Good	-0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	152	40.0	80.5	1.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	460	1979-11-12 12:25:00	EST	Yes	JRS	USGS	2.98	43.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	43.2	22.0	44.4	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	461	1979-12-13 15:35:00	EST	Yes	JRS	USGS	3.34	86.9	Good	0.01	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	86.9	36.0	69.8	1.24	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	462	1980-01-21 11:00:00	EST	Yes	JRS	USGS	3.02	47.3	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	47.3	34.5	55.4	0.85	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	463	1980-03-10 11:45:00	EST	Yes	JRS	USGS	2.95	38.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.2	32.0	47.9	0.80	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	464	1980-04-15 10:05:00	EST	Yes	JRS	USGS	3.39	105	Good	-0.02	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	105	32.2	63.4	1.66	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	465	1980-06-05 12:25:00	EDT	Yes	BMH	USGS	2.92	41.1	Excellent	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	41.1	33.0	37.6	1.09	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	466	1980-06-09 16:40:00	EDT	Yes	BMH	USGS	2.83	29.9	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	29.9	32.5	32.5	0.92	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	467	1980-07-21 10:25:00	EDT	Yes	BMH	USGS	2.64	14.4	Good	0.00	0.70	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.4	28.5	28.0	0.51	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	468	1980-08-26 18:00:00	EDT	Yes	JRS	USGS	2.56	9.63	Good	0.00	0.50	Unspecifed	NONE	1	Imported Channel 1	OTHR	QIDIR		9.63				UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	469	1980-10-01 11:15:00	EDT	Yes	BMH	USGS	2.53	8.40	Good	0.00	0.40	Unspecifed	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.40	27.0	25.1	0.34	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	470	1980-11-10 11:40:00	EST	Yes	JFH	USGS	2.62	12.8	Unspecified	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.8	30.0	39.6	0.32	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	471	1980-12-29 15:20:00	EST	Yes	JRS	USGS	2.68	16.4	Unspecified	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.4	22.0	13.6	1.20	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	472	1981-01-07 13:55:00	EST	Yes	GMZ/JRS	USGS	2.66	13.1	Good	0.00	0.50	IceCover	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.1	27.0	12.5	1.05	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	473	1981-01-30 10:15:00	EST	Yes	GMZ/RNM	USGS	2.63	14.4	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.4	17.5	10.2	1.41	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	474	1981-03-10 13:00:00	EST	Yes	GMZ/RMC	USGS	2.76	22.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.5	32.1	27.0	0.83	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	475	1981-04-20 09:55:00	EST	Yes	RMC	USGS	2.75	22.4	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.4	31.9	25.7	0.87	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	476	1981-06-08 12:00:00	EDT	Yes	JM	USGS	2.77	26.0	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	CRAN	unspe	unkno	26.0	30.0	29.4	0.88	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	477	1981-07-13 11:45:00	EDT	Yes	JJM	USGS	2.60	12.8	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.8	39.5	28.5	0.45	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	478	1981-08-24 11:30:00	EDT	Yes	JJM	USGS	2.50	7.14	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.14	30.8	17.0	0.42	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	479	1981-10-16 10:30:00	EDT	Yes	JJM	USGS	2.56	6.11	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.11	30.0	17.2	0.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	480	1981-11-13 13:25:00	EST	Yes	JJM	USGS	2.56	9.27	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.27	30.5	13.1	0.71	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	481	1982-03-05 09:15:00	EST	Yes	JJM	USGS	2.76	23.0	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.0	35.0	38.6	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	482	1982-04-16 09:20:00	EST	Yes	JJM	USGS	2.78	25.4	Unspecified	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.4	41.0	32.0	0.79	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	483	1982-05-14 10:00:00	EDT	Yes	JJM	USGS	2.70	19.8	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	19.8	39.5	28.3	0.70	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	484	1982-07-12 11:05:00	EDT	Yes	JJM	USGS	2.63	13.2	Good	0.00	0.40	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.2	39.0	33.4	0.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	485	1982-08-27 12:10:00	EDT	Yes	JJM	USGS	2.47	7.00	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.00	17.0	7.24	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	486	1982-10-01 10:00:00	EDT	Yes	JJM	USGS	2.56	9.85	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.85	23.0	14.0	0.70	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	487	1982-11-19 10:25:00	EST	Yes	JJM	USGS	2.58	10.5	Good	-0.01	0.30	DebrisModerate	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.5	39.0	30.2	0.35	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	488	1983-01-14 10:00:00	EST	Yes	JJM	USGS	2.67	16.5	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.5	39.5	32.5	0.51	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	489	1983-02-18 10:10:00	EST	Yes	JJM	USGS	3.01	51.3	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	51.3	42.5	50.2	1.02	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	490	1983-04-05 09:40:00	EST	Yes	JJM	USGS	3.05	53.8	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	53.8	43.0	59.2	0.91	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	491	1983-05-17 11:00:00	EDT	Yes	JJM	USGS	3.33	130	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	130	43.0	96.2	1.35	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	492	1983-06-21 11:05:00	EDT	Yes	JFH	USGS	8.56	1390	Good	-0.73	1.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	1390	271	528	2.63	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	493	1983-06-21 13:45:00	EDT	Yes	JFH	USGS	6.90	981	Good	-1.24	0.50	Clear	NONE	1	Imported Channel 1	CRAN	unspe	unkno	981	51.0	252	3.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	494	1983-06-21 15:25:00	EDT	Yes	JFH	USGS	4.61	476	Good	-1.12	0.40	Clear	NONE	1	Imported Channel 1	CRAN	unspe	unkno	476	42.0	130	3.66	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	495	1983-06-30 15:30:00	EDT	Yes	JJM	USGS	2.06	35.6	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	35.6	43.0	58.9	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	496	1983-08-12		Yes	JJM	USGS	2.77	23.8	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.8	42.0	50.2	0.47	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	497	1983-10-07		Yes	JJM	USGS	2.56	10.1	Good	0.00	0.30	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.1	30.0	27.3	0.37	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	498	1983-11-09		Yes	JJM	USGS	2.66	15.4	Good	0.00	0.30	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.4	20.0	9.59	1.61	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	499	1983-12-16		Yes	JJM	USGS	3.05	55.5	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	55.5	42.0	75.2	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	500	1984-02-08		Yes	JJM	USGS	2.80	27.6	Good	0.02	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.6	42.0	27.9	0.99	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	501	1984-03-19		Yes	JJM	USGS	3.02	47.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	47.1	43.5	67.4	0.70	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	502	1984-04-27		Yes	JJM	USGS	3.03	52.6	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	52.6	43.0	70.5	0.75	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	503	1984-06-22		Yes	JJM	USGS	2.76	22.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.2	38.0	25.7	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	504	1984-08-03		Yes	JJM	USGS	3.21	83.4	Good	-0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	83.4	44.0	83.6	1.00	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	505	1984-10-15		Yes	JJM	USGS	2.66	14.9	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	14.9	35.5	14.6	1.02	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	506	1984-11-09		Yes	JJM	USGS	2.71	18.5	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.5	31.5	13.7	1.35	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	507	1984-12-05		Yes	JJM	USGS	2.81	27.8	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.8	27.0	20.1	1.37	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	508	1985-03-12		Yes	JJM	USGS	2.86	31.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.5	43.0	22.5	1.40	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	509	1985-04-19		Yes	JJM	USGS	2.72	20.7	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.7	31.5	15.4	1.34	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	510	1985-06-14		Yes	JJM	USGS	2.68	18.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.1	33.0	14.2	1.27	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	511	1985-07-19		Yes	JJM	USGS	2.55	9.62	Good	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.62	26.7	8.99	1.07	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	512	1985-08-26		Yes	JJM	USGS	2.70	20.3	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.3	30.5	14.6	1.39	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	513	1985-10-15		Yes	JJM	USGS	2.63	13.1	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.1	11.2	10.2	1.28	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	514	1985-11-25		Yes	JJM	USGS	2.80	24.7	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	24.7	42.5	41.0	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	515	1986-04-30		Yes	DFG	USGS	2.73	23.0	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.0	24.0	24.4	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	516	1986-06-18		Yes	DFG	USGS	2.48	7.77	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.77	24.0	11.0	0.71	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	517	1986-07-31		Yes	DFG	USGS	2.39	3.80	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	3.80	15.0	12.8	0.30	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	518	1986-10-07		Yes	DFG/BML	USGS	2.42	2.59	Good	0.00	0.30	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	2.59	11.0	3.49	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	519	1986-12-10 15:10:00	EST	Yes	DFG	USGS	2.86	36.6	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	36.6	30.0	30.2	1.21	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	520	1987-01-20 14:15:00	EST	Yes	DFG	USGS	3.14	78.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	78.0	34.0	54.4	1.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	521	1987-03-04 12:50:00	EST	Yes	DFG	USGS	2.93	48.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.4	32.0	44.3	1.09	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	522	1987-04-16 12:50:00	EDT	Yes	DFG	USGS	2.79	33.1	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	33.1	31.0	32.5	1.02	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	523	1987-06-01 11:25:00	EDT	Yes	DFG	USGS	2.61	16.3	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.3	28.0	22.1	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	524	1987-07-23 11:55:00	EDT	Yes	DFG	USGS	2.42	6.76	Excellent	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.76	19.0	9.07	0.75	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	525	1987-10-16		Yes	DFG	USGS	2.53	9.49	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.49	21.0	10.2	0.93	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	526	1988-01-21 13:15:00	EST	Yes	DFG	USGS	3.13	82.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	82.2	32.0	62.4	1.32	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	527	1988-02-24 08:25:00	EST	Yes	RJS/DFG	USGS	2.83	37.7	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.7	31.0	32.2	1.17	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	528	1988-04-04 11:30:00	EDT	Yes	RJS	USGS	2.77	31.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.4	30.0	25.9	1.21	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	529	1988-05-17 10:55:00	EDT	Yes	RJS/BH	USGS	2.76	29.6	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	29.6	30.5	26.5	1.12	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	530	1988-06-27 14:40:00	EDT	Yes	RJS/BMH	USGS	2.54	12.3	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.3	25.3	24.6	0.49	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	531	1988-08-15 14:00:00	EDT	Yes	RJS	USGS	2.46	7.20	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.20	16.4	12.8	0.56	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	532	1988-10-11 10:30:00	EDT	Yes	RJS	USGS	2.50	7.04	Good	0.00	0.60	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	7.04	17.2	19.6	0.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	533	1988-11-14 08:25:00	EST	Yes	RJS	USGS	2.73	22.8	Good	-0.01	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.8	31.0	28.9	0.79	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	534	1989-01-03 08:40:00	EST	Yes	RJS	USGS	2.77	28.2	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.2	30.8	22.6	1.25	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	535	1989-02-13 09:00:00	EST	Yes	RJS	USGS	2.67	17.4	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.4	22.7	13.9	1.25	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	536	1989-03-20 08:55:00	EST	Yes	RJS	USGS	2.76	27.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.7	19.0	18.7	1.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	537	1989-05-01 10:20:00	EDT	Yes	RJS	USGS	2.79	28.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	28.7	28.7	27.2	1.06	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	538	1989-06-12 10:00:00	EDT	Yes	RJS	USGS	2.89	42.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.8	31.4	36.2	1.18	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	539	1989-07-20 12:10:00	EDT	Yes	RJS	USGS	7.26	854	Good	-0.27	1.00	Unspecifed	NONE	1	Imported Channel 1	CRAN	unspe	unkno	854	79.0	306	2.79	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	540	1989-07-24 10:15:00	EDT	Yes	RJS	USGS	2.81	35.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	35.8	18.9	18.2	1.96	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	541	1989-10-02 10:45:00	EDT	Yes	RJS	USGS	4.07	273	Good	-0.13	0.60	Clear	NONE	1	Imported Channel 1	CRAN	unspe	unkno	273	42.0	128	2.13	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	542	1989-11-13 09:05:00	EST	Yes	RJS	USGS	2.76	23.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.9	17.8	14.3	1.67	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	543	1990-01-02 12:45:00	EST	Yes	RJS	USGS	2.97	56.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	56.4	39.0	46.6	1.21	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	544	1990-02-12 08:55:00	EST	Yes	RJS	USGS	2.94	45.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	45.6	38.5	37.6	1.21	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	545	1990-03-26 08:45:00	EST	Yes	RJS	USGS	2.96	45.3	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	45.3	38.0	36.4	1.24	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	546	1990-05-14 09:30:00	EDT	Yes	RJS	USGS	2.92	46.0	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	46.0	37.0	35.6	1.29	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	547	1990-06-20 09:40:00	EDT	Yes	RJS	USGS	2.89	42.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	42.9	20.0	22.0	1.95	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	548	1990-08-17 12:35:00	EDT	Yes	JJM	USGS	2.66	17.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.5	39.5	28.6	0.61	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	549	1990-10-03 15:50:00	EDT	Yes	JFH	USGS	2.54	9.32	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.32	38.0	25.1	0.37	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	550	1990-11-21 10:55:00	EST	Yes	JJM	USGS	2.67	16.5	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.5	33.0	38.3	0.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	551	1991-02-05 11:15:00	EST	Yes	JJM	USGS	2.81	29.6	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	29.6	32.0	35.3	0.84	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	552	1991-03-06 11:20:00	EST	Yes	JJM	USGS	2.80	29.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	29.0	31.5	28.4	1.02	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	553	1991-04-15 14:15:00	EDT	Yes	JJM	USGS	3.47	129	Good	0.07	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	129	44.5	110	1.17	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
